date,line,cfr_avg_uh,cfr_p10_uh,cfr_p90_uh,n_batches,run_hours_sum
2024-05-13,P3,916.738822796133,269.1298797069488,1785.4848199545963,4,5.744893544387981
2024-05-13,Q1,1365.523512962093,376.0608695425534,2590.9885372359054,5,4.125742179750804
2024-05-14,G2,225.43905938369647,159.4990388211833,345.39492548535145,5,6.887723567400338
2024-05-14,P3,1034.4951380805803,299.3492175668631,1875.267722256483,3,4.370657297033413
2024-05-14,Q1,1871.7649618982439,1088.3442415441023,2438.9711966346645,3,4.683736148055345
2024-05-15,G2,159.05830951384578,159.05830951384578,159.05830951384578,1,2.736940718079263
2024-05-15,P3,162.0744707789252,162.0744707789252,162.0744707789252,1,2.3285729681272667
2024-05-15,Q1,642.4820326934384,579.6748485676702,705.2892168192067,2,2.192054397976076
2024-05-16,G2,669.4275156719167,260.5461935946688,1245.0038692674154,4,7.606708460626834
2024-05-16,P3,1225.39706044169,174.44574579061887,2448.9837989367516,7,12.488518322833672
2024-05-16,Q1,764.3824171351214,716.2545290727924,812.5103051974503,2,8.649023484163228
2024-05-17,G2,929.1847566825609,173.11826245550927,1869.6540545385783,6,17.748876946529005
2024-05-17,Q1,687.5387310461832,180.57917155863674,1872.341047545016,8,17.10570649612826
2024-05-18,G2,1173.477443675982,181.00615372728348,2216.1595408672542,6,8.368393336811009
2024-05-18,P3,1512.5529111353778,629.4974569277681,2113.2544965867187,4,6.910005117624396
2024-05-18,Q1,1524.7609998909654,432.4462323390126,2455.3906590854017,5,15.972773979697266
2024-05-19,G2,719.1342178947863,663.6683736547895,784.7647988142315,3,7.770146609012693
2024-05-19,P3,965.5768195656747,528.5433575524762,1509.5436364685834,3,9.757246387423626
2024-05-19,Q1,2034.6140806645685,1311.4934719270248,2505.3744118840145,4,13.186900192191127
2024-05-20,G2,776.534479475482,178.9854307131369,1672.176993285176,7,14.338188641735394
2024-05-20,P3,340.1465178850327,171.2742163353479,509.2703827441221,4,6.119622773554338
2024-05-20,Q1,955.54044026027,179.7464305583943,2575.17739086538,9,18.17172602037551
2024-05-21,G2,561.4834356958845,176.1604001558347,1312.1616512433134,6,13.728649915045875
2024-05-21,P3,795.1636047102612,767.5328911628284,822.794318257694,2,2.3253188954363386
2024-05-21,Q1,789.5596778096908,178.3132366708966,1693.673794783493,5,14.330424625933377
2024-05-22,G2,1278.7918325186376,343.1070044059351,2111.3634022108645,4,6.444161042029317
2024-05-22,P3,271.7348714436261,162.41050083265912,424.4805107718358,3,4.584088719439574
2024-05-22,Q1,1106.3734352843207,189.00170982883623,2144.777744311611,4,16.818743389178227
2024-05-23,G2,174.64119492190576,171.2191794959374,178.06321034787416,2,2.7147554231405877
2024-05-23,P3,774.6039662460385,271.91186602449693,1400.5507254548895,4,13.594874172783058
2024-05-24,G2,1799.670296161518,1545.8449948591574,2131.7694493496956,3,8.800788122896927
2024-05-24,P3,355.40615545597086,168.9426514910877,623.3881591421149,5,10.01389310388758
2024-05-24,Q1,604.95111024608,315.34275484757654,822.231934781936,3,4.872997165668369
2024-05-25,G2,800.0689606954318,777.9077143109056,822.2302070799578,2,3.2818337337406085
2024-05-25,P3,498.00282414049525,259.4296057936371,715.0613668723241,3,7.495424161005413
2024-05-25,Q1,581.5791603565403,176.54451342813394,1298.7789137993457,4,5.020926928816549
2024-05-26,G2,304.10616204551724,149.37584371099206,517.4731628479478,3,3.690770903190365
2024-05-26,P3,1462.3378115117043,956.0439347904093,1968.6316882329995,2,2.4207078212814244
2024-05-26,Q1,1734.7825050855051,1022.4272363183816,2266.202326124368,4,5.6718316980574635
2024-05-27,G2,1130.972877789923,156.3191004228308,2183.718283319746,6,10.945787698982224
2024-05-27,P3,2685.363296608868,2685.363296608868,2685.363296608868,1,1.5387777262467988
2024-05-27,Q1,551.8632329766953,164.48881519762892,1318.1403855909412,6,14.156065211064618
2024-05-28,G2,782.0363922815986,160.99612180476723,1690.1090341431322,5,10.948199104863594
2024-05-28,P3,851.7525188593252,163.64624326515883,1924.262694022778,5,9.665920866895464
2024-05-28,Q1,1270.265582046794,377.05772213947,2105.6216071247895,4,4.999418874926961
2024-05-29,G2,966.7049361015341,377.32809023764526,1852.4076737077307,6,14.75065949318241
2024-05-29,P3,1074.681239808788,515.9841113051264,1977.7650510932044,4,11.72073699015792
2024-05-29,Q1,1608.090247888131,479.16800062586566,2438.485618005047,11,19.107845620169133
2024-05-30,G2,660.2678745967687,182.4148581910332,1137.739343781295,6,14.930976508744415
2024-05-30,P3,980.3561513717208,521.773365442079,1513.0187921063102,3,3.8458342613586707
2024-05-30,Q1,1425.35599174762,638.2714695275764,2499.1183854881874,5,5.89331745299842
2024-05-31,G2,1120.8208005528559,236.01927874754728,2151.7949225595908,4,9.912357629956514
2024-05-31,P3,1245.423989284254,370.6066940443492,2120.241284524159,2,4.115249683700691
2024-05-31,Q1,2038.7272281909984,1173.9278813726137,2735.33509147642,3,3.156865582480892
2024-06-01,G2,415.4175832324934,176.9922805942064,769.0010494494869,5,6.352406937154097
2024-06-01,P3,2024.5946707810176,1859.7271818701784,2189.462159691857,2,6.54357007046875
2024-06-01,Q1,713.713405448046,179.41160515994864,1362.4277842445128,6,15.456285174808098
2024-06-02,G2,1001.1531658821613,165.25179304267755,2182.9739480816665,6,13.34536775955331
2024-06-02,P3,1425.923914083827,452.3168356009552,2342.529325057316,3,10.437620864308778
2024-06-02,Q1,2272.177300077098,2116.553474582611,2427.8011255715855,2,2.9948139119381727
2024-06-03,G2,734.916886427966,315.6299924772564,1257.3860065218173,6,10.398695451802698
2024-06-03,P3,777.3614458915047,169.43142602191955,1642.8964750671425,5,12.1720082077383
2024-06-03,Q1,822.8318753012409,236.9291945404052,1532.7019484152008,3,8.019215205106446
2024-06-04,G2,1618.9412155603677,811.6256290892084,2280.827646210416,3,2.295308567424204
2024-06-04,P3,769.7408803136027,163.04023573859533,1678.5309655183535,5,12.083112732912165
2024-06-04,Q1,1382.7625094818025,179.9451831454528,2552.053664573934,6,10.032581357915063
2024-06-05,G2,1173.3278851478988,317.567202855161,2148.2354482661212,7,14.142989630580761
2024-06-05,P3,190.93529363814164,181.09013935099165,199.1627387919136,3,5.2796242158533015
2024-06-05,Q1,813.9127297611107,178.9276811789867,1701.799436303375,3,5.556239232925156
2024-06-06,G2,1365.706316834741,654.2508396544353,2277.8789426879207,7,16.36504673801449
2024-06-06,Q1,1391.8291933774658,413.92837563306693,2369.7300111218647,2,1.4886006796588989
2024-06-07,G2,1321.250603087679,313.02583333127353,2159.3794363289226,6,7.69062007789756
2024-06-07,P3,1025.173914530588,166.46682696375683,2045.4842151332923,5,10.262940925739516
2024-06-07,Q1,622.5488490109727,179.92465208362154,1229.2614747996308,6,7.634923068732837
2024-06-08,G2,607.7434430348842,176.9298373865603,1388.8925486951591,7,15.140719736824225
2024-06-08,P3,986.1151261768023,179.9101907634386,2108.448518491638,3,5.953016196518446
2024-06-08,Q1,1061.4549657510374,375.3264947046674,1747.5834367974078,2,5.020743711235422
2024-06-09,G2,865.9772418904922,156.508745284074,1922.4514256353427,4,7.614941023526733
2024-06-09,P3,447.2459273453229,169.93403743785677,692.4060588316855,5,8.279712015436909
2024-06-09,Q1,600.447657709315,355.4886395790599,836.4195128103586,6,10.752448777091828
2024-06-10,G2,1167.0930509771351,474.56281936225633,2287.3003498115427,9,10.441139653420812
2024-06-10,P3,269.7320007657386,170.7188514458928,433.6810700742539,4,6.453686712555445
2024-06-10,Q1,981.5534503290821,173.8236306916892,1868.0246440016638,5,15.215815138669745
2024-06-11,G2,730.6477960831301,276.46746741997674,1322.3847307310093,4,13.810831360568601
2024-06-11,P3,518.3687790295122,262.03042286319896,775.2005827686892,3,10.70808624426368
2024-06-11,Q1,1604.715227471667,396.72379631174647,2556.7448658574863,7,18.55026471542816
2024-06-12,G2,1268.3789396131294,269.2194842969866,2552.7458405774137,5,10.06916083400105
2024-06-12,P3,1453.7741001810384,436.8712231005464,2310.1365294791062,5,5.650945113800544
2024-06-12,Q1,1255.283910082735,313.55092837305097,2442.0854512864407,5,6.3428686153740585
2024-06-13,G2,1071.6671883869217,166.1203187108482,2249.13279417642,5,11.315664338140419
2024-06-13,P3,373.61066130167256,159.01721148757352,664.0363452932086,3,4.328287772869975
2024-06-13,Q1,709.3743281812982,177.84792899636443,1664.114315416687,5,7.296338207068006
2024-06-14,G2,524.2913328278546,509.98733598693246,538.5953296687769,2,2.3214033786499115
2024-06-14,P3,1041.6398084362204,301.6339813748043,1880.697407022249,3,6.156764043788256
2024-06-14,Q1,1446.226134231187,674.4738733400557,1894.6243617400796,4,10.907174976652945
2024-06-15,G2,650.2879998769246,155.76825300597142,1450.3561949966004,6,14.163016297774359
2024-06-15,P3,717.984221193588,717.984221193588,717.984221193588,1,1.609207096288903
2024-06-15,Q1,981.901875073318,192.4712868925831,2199.482393016513,6,9.754673421493628
2024-06-16,G2,1451.9638944228711,495.44871690327477,2355.7712107615594,6,10.869785579939691
2024-06-16,P3,609.7631662797971,315.80914373636335,789.981759354571,5,10.098995834178762
2024-06-16,Q1,1075.7099968315779,196.17587370420364,2346.8178367289247,6,9.500533400591488
2024-06-17,G2,906.4313333682239,191.60544581365886,1815.2960508991112,8,15.51263535873467
2024-06-17,P3,1557.167236427645,200.61376875123912,2502.8930771282107,8,12.461078114318386
2024-06-17,Q1,1418.7300236424492,396.7529356853921,2503.628996189829,6,14.927302526024992
2024-06-18,G2,1154.965798429141,164.71544604902982,2104.9796446796863,7,14.054295651472803
2024-06-18,P3,1517.4642314354599,721.077457219251,2252.9356907158667,3,10.859901416154633
2024-06-18,Q1,505.60725652979477,191.34400186466928,878.0588508750633,9,20.011977425928148
2024-06-19,G2,389.2875866547387,172.4488519723631,740.1290597762771,7,7.88985544131236
2024-06-19,P3,1221.9626211009804,375.8598018963697,2489.098935284967,7,10.741845126631528
2024-06-19,Q1,1006.4104494336624,196.7344183161287,2196.0764444574324,6,10.69825779985169
2024-06-20,G2,1786.4810988109948,968.7296717643248,2604.2325258576648,2,1.6431823642047696
2024-06-20,P3,388.99036274371446,190.33056895971603,662.9619296604568,3,7.232585703996741
2024-06-20,Q1,584.0385137831753,399.7195543083039,815.6572452837237,7,15.403729884405216
2024-06-21,G2,959.9293740296674,173.87129993152632,2106.9945623003473,6,8.228118566061966
2024-06-21,P3,893.5084538524746,493.2518154841837,1446.011263239801,3,6.302690945055355
2024-06-21,Q1,1586.9029994608904,966.899752627559,2206.906246294222,2,3.5855767792571362
2024-06-22,G2,820.0886827679693,174.2533934954399,1694.4128154788496,5,13.043145086056679
2024-06-22,P3,1087.2603916813953,292.19752204606596,2034.93286162289,3,5.771606915061561
2024-06-22,Q1,1225.618864990788,181.90729991688093,2314.5634393284076,4,5.782989578687074
2024-06-23,G2,1117.0089772133374,172.78448265387064,2413.135292531622,7,10.018589666661443
2024-06-23,P3,787.8054417806677,179.20794002435633,1864.573169718743,5,9.478073400821604
2024-06-23,Q1,1490.7918669592898,471.82609767714473,2389.80376776982,5,12.459843918087298
2024-06-24,G2,1169.0645466881879,392.5085052362426,1945.6205881401331,2,0.8000855883686905
2024-06-24,P3,708.7678519839534,178.36597066466894,1489.628627289962,6,10.422106665006538
2024-06-24,Q1,1541.450546536619,305.001333929225,2423.33776096579,5,7.172293148918995
2024-06-25,G2,1127.116504541722,346.22963173743653,2284.0912370478522,7,14.3794172249758
2024-06-25,P3,1049.800895328484,310.73850750331917,1911.3121195549857,3,3.8321890890449732
2024-06-25,Q1,884.9807176329175,189.44801061181838,2197.907516831302,8,13.434979506261644
2024-06-26,G2,1015.1806547035679,177.5853970019394,2376.894317079289,6,12.205249486019207
2024-06-26,P3,1134.9951441499686,420.07411426644137,2254.259965319012,6,8.752344710054636
2024-06-26,Q1,1234.1466869558676,560.1606186310514,2362.8654208383455,4,4.40836210604296
2024-06-27,G2,361.1628185036652,166.45901727492014,622.546033659394,3,3.869000203625724
2024-06-27,P3,1234.7306080393794,181.5838452784043,2372.3514528821947,7,10.838547808728286
2024-06-28,G2,1513.3418512270102,635.4097006935261,2265.7591013675833,6,14.896913273522792
2024-06-28,P3,478.1525909713205,187.34310117345407,794.5954227282223,4,13.904378500329948
2024-06-28,Q1,979.4656263452547,197.04685456553153,2167.382551141335,5,9.485603215699834
2024-06-29,G2,736.4071042135054,168.0335021306164,1773.4627553868806,8,14.429085910997012
2024-06-29,P3,305.42154440905404,177.8989934603331,525.3579475035858,4,5.236255875038211
2024-06-29,Q1,633.189576609763,371.08491354188214,804.9258944787167,5,9.304212837898476
2024-06-30,G2,752.0447876015128,265.20424972911,1361.425089278876,4,9.19456084209129
2024-06-30,P3,977.9846727193833,174.07613436286962,2153.843116769547,4,4.424521870226611
2024-06-30,Q1,952.0978687504096,181.21451212881425,2040.4854048356876,7,13.9338789710514
2024-07-01,G2,880.4499668354465,166.2908765260663,1879.0444906450057,3,6.75438531882151
2024-07-01,P3,1090.8091159292962,358.35947741513405,1726.7055858845497,4,9.159192173052796
2024-07-01,Q1,1145.3737965104917,468.0257499380602,2118.1814996897847,6,21.67769284535118
2024-07-02,G2,882.3788518616894,294.7599440111643,1666.8811041970566,4,5.8916602726458835
2024-07-02,P3,998.699603497549,178.27111783687045,2137.730301947351,3,2.3055541302634857
2024-07-02,Q1,502.349963507334,193.12346573327875,809.2777909460648,4,5.38892340542274
2024-07-03,G2,1060.512975436646,188.61374888875002,2220.508103066374,6,6.1376212353674475
2024-07-03,P3,1308.878933318712,323.39343557942857,2126.6551435539127,5,8.798971929540906
2024-07-03,Q1,451.1761608876849,286.3466039288676,551.8361825418813,4,6.905390727828553
2024-07-04,G2,164.78499430342973,159.40139328155377,169.12008418557582,3,7.149617921884063
2024-07-04,P3,1275.8859597040653,285.4786910728492,2442.816129614665,4,13.877364353519035
2024-07-04,Q1,1453.5709928922972,182.7721153732402,2408.9812435323697,9,15.867926664412092
2024-07-05,G2,859.8671934384591,167.70362026671108,2077.6965068720906,9,14.001507634169869
2024-07-05,P3,2379.084116392826,2180.227639437074,2586.6751764952883,3,5.0790325516534764
2024-07-05,Q1,1274.5074461158151,182.09771900959063,2451.266023285655,7,20.889541070312728
2024-07-06,G2,740.2511976982057,182.6978993540632,1596.4488570925191,4,7.389412490264008
2024-07-06,P3,1166.75305564804,176.33336560304093,2080.807805908239,6,8.458433698762743
2024-07-06,Q1,483.95422284149765,236.01876390650173,731.8896817764936,2,3.3326575224000887
2024-07-07,G2,1206.4698743075908,394.2297133491455,2438.6431013746096,8,14.219186644577883
2024-07-07,P3,2395.739624780326,2395.739624780326,2395.739624780326,1,1.657666759597752
2024-07-07,Q1,955.2646287756947,193.27174978797976,2059.9461375796545,4,10.29574103218346
2024-07-08,G2,2344.4209117653063,2231.1780288501177,2457.6637946804944,2,2.5684156748237035
2024-07-08,P3,1617.7980978604287,912.8765853991641,2220.677218812225,4,8.85060500816736
2024-07-08,Q1,856.2210182496445,182.43417234219592,1822.2959685639096,4,5.920785571114122
2024-07-09,G2,829.4331606506743,168.6519874342303,1748.6061099464916,3,4.8655555638939
2024-07-09,P3,995.6358483682648,354.05585822352066,1791.2224451848515,4,5.517637726886735
2024-07-09,Q1,1289.0789707596914,539.9349405726177,2336.802501787615,5,8.81563961630486
2024-07-10,G2,1120.7256083356865,184.89894696516666,2226.74459251255,7,18.9111667023262
2024-07-10,P3,742.8832022311545,742.8832022311545,742.8832022311545,1,3.035800301393077
2024-07-10,Q1,1184.0634616573839,732.7744344916283,1961.446167172448,4,6.6484212619753515
2024-07-11,G2,608.8961535094724,160.90526203395194,1364.0187371985085,5,9.061034854317812
2024-07-11,P3,326.94987238232096,175.54375505321147,583.0464056803154,4,4.609327376028017
2024-07-11,Q1,1194.236001797068,300.55708713869535,2234.1360760935363,3,3.9776170908641784
2024-07-12,G2,480.2008538272368,181.5745939882253,722.183049674305,5,7.5669449508964
2024-07-12,P3,283.66914934880236,170.66286998786342,431.38102244186854,3,2.8864668594795027
2024-07-12,Q1,2032.2010350788303,1098.2219829920728,2740.9636187874594,3,9.353726451209578
2024-07-13,G2,271.12242476710054,165.91354988793023,466.9269605036319,6,15.873166682018297
2024-07-13,P3,1410.9398449820976,173.24669991715115,2478.749316780231,5,7.489589481554131
2024-07-13,Q1,1212.0232874993799,760.9429766225834,1911.759845175143,4,7.161962286988404
2024-07-14,G2,1034.564653485147,179.38909029253168,2287.083329554423,8,12.81373393290515
2024-07-14,P3,1785.778555385623,737.5904270135072,2537.9833750560197,4,7.356067890513024
2024-07-14,Q1,468.1435377607651,189.79399583387027,882.6557777259876,5,16.50527567596268
2024-07-15,G2,1106.2956162309993,364.0119501684758,2113.2121234915076,4,4.74142052438299
2024-07-15,P3,804.1959359364087,783.8481503085022,824.5437215643151,2,2.3024909332328467
2024-07-15,Q1,1145.0442595025586,195.1751968485645,2391.579528589279,6,19.491132779043422
2024-07-16,G2,151.6370262209826,151.6370262209826,151.6370262209826,1,0.25
2024-07-16,P3,1181.7283200364282,368.0109617601495,1995.445678312707,2,2.5656555779820804
2024-07-16,Q1,1823.5404025122552,1823.5404025122552,1823.5404025122552,1,0.8233789284245141
2024-07-17,G2,762.8166145037819,309.5375257424017,1487.1771778259117,5,9.441449204577289
2024-07-17,P3,899.6541594902178,173.8607034945246,1971.5360535519153,4,5.956250486050366
2024-07-17,Q1,1546.536430209563,639.403960015542,2672.0460960080463,6,16.677171953770912
2024-07-18,G2,872.3762220111357,264.57943873616455,1557.1709016411535,3,9.095068227979958
2024-07-18,P3,1351.6724590764518,461.6119605021986,2170.6965147895635,3,5.1688037059105945
2024-07-18,Q1,1469.3966079661216,420.34143538675085,2755.515862548079,7,13.944861417121182
2024-07-19,G2,1483.4911516057568,197.0455472789048,2523.7080887161487,8,15.893353022282081
2024-07-19,P3,2007.06350354054,1810.0446452575654,2222.986920626074,5,10.334726481754174
2024-07-19,Q1,1022.8937217939242,183.78581345685788,2512.732725594963,9,20.479334508611867
2024-07-20,G2,691.6725969860398,199.842170708524,962.7438557748374,9,14.16697695446404
2024-07-20,P3,1089.277854796986,680.3369995729332,1746.3516816069655,4,9.994201687318867
2024-07-20,Q1,1200.8848624218692,181.6525990428433,2617.203266517526,3,6.921604106510054
2024-07-21,G2,327.90604225622167,192.79314522285927,463.01893928958407,2,2.7681747597237774
2024-07-21,P3,507.1970520547121,260.8236173233432,753.570486786081,2,3.767414832530509
2024-07-21,Q1,855.8397767076394,180.86339815339335,1790.2937078901111,3,6.239459943450605
2024-07-22,G2,552.0147038401918,304.5711555171805,763.1868649811629,5,14.989662143472726
2024-07-22,P3,424.46413228759246,189.60296796801876,744.4295414601254,3,14.290591822231544
2024-07-22,Q1,2329.46285557991,2086.3869156572873,2572.538795502533,2,2.998776342865246
2024-07-23,G2,1213.9829064401692,173.4430305755657,2213.009334707876,8,12.590697616444507
2024-07-23,P3,1085.0935401994168,250.2112745279274,2135.013130485728,3,4.975571876051382
2024-07-23,Q1,786.8609919222624,191.9710964936712,1632.1645129581082,7,18.096791366215943
2024-07-24,G2,531.2614077590829,509.1876436262563,555.4166637449528,4,6.044516139401924
2024-07-24,P3,2012.359331613812,1126.1264561960566,2762.450624550155,3,7.7380449766249235
2024-07-24,Q1,2325.871465466599,2291.985557105721,2367.7866828845595,3,6.334611840752292
2024-07-25,G2,969.1308951895813,353.77731338627643,2156.599510181602,7,20.079116482486334
2024-07-25,P3,1927.9826680145225,1927.9826680145225,1927.9826680145225,1,2.483514192225744
2024-07-25,Q1,1593.6388172221878,668.7790639715225,2348.7233602127944,4,4.606919454313646
2024-07-26,G2,1084.0557878911168,596.9859361332637,1571.1256396489698,2,2.8993949363896254
2024-07-26,P3,1011.0993281394718,186.4707806929966,2326.79028422734,6,12.282332744436157
2024-07-26,Q1,872.0879946791779,244.3487088853533,1641.3870602940178,3,6.6293606923020825
2024-07-27,G2,1467.1078456585535,195.74561366576557,2328.2668098672816,7,12.178725365814
2024-07-27,P3,787.2353140876138,181.41391927299307,1738.950960543934,4,8.322537592861424
2024-07-27,Q1,921.6401794582669,203.9650055927925,1836.4369172756565,5,15.734348762845473
