date,line,hours_planned,hours_down,chg_hours,sanitation_hours,break_hours,effective_hours,cfr_avg_uh,cfr_p10_uh,cfr_p90_uh,n_batches,run_hours_sum,capacity_units
2024-04-25,Q1,24.0,0.11148978248700014,1.7226918859926774,0.0,1.0,21.165818331520324,740.7393483374206,169.25601028720953,1486.4856977937552,4,5.70861938908724,15678.354477918594
2024-04-25,G2,24.0,0.0,1.5347431767836208,0.0,1.0,21.46525682321638,1034.097606187963,757.0144524412075,1417.6307346937415,3,9.248261621411594,22197.170697097896
2024-04-25,P3,16.0,0.7893673796428511,1.8001458159407322,0.0,1.0,12.410486804416417,570.3138496375224,319.12015669561447,764.4103645051028,4,7.434314690573004,7077.8725053024
2024-04-26,Q1,24.0,0.0,1.7295445905740086,0.0,1.0,21.270455409425992,859.1366840929842,332.80963329824465,1474.0040040899069,4,7.916627907381593,18274.228529601925
2024-04-26,G2,24.0,0.13436780384077524,2.569535949785392,0.0,1.0,20.296096246373835,689.4162553590364,174.63457367553738,1288.0612041068387,7,17.657296026071332,13992.458672581644
2024-04-26,P3,16.0,0.0,1.562419886724559,0.0,1.0,13.437580113275441,471.43579973201673,252.13611917099604,689.7443283384139,3,4.033172250349526,6334.956327165051
2024-04-27,Q1,18.0,0.0,1.1815291069306937,0.5,1.0,15.318470893069307,399.04673454131216,233.15742294176385,526.8000711360929,3,3.9301053174231164,6112.785788045445
2024-04-27,G2,18.0,0.0,3.1998958283379144,0.5,1.0,13.300104171662085,517.7947706557369,157.93886265334166,1068.4157749832468,8,14.800104171662088,6886.724389263179
2024-04-27,P3,12.0,0.0,0.0,0.5,1.0,10.5,0.0,0.0,0.0,0,0.0,0.0
2024-04-28,Q1,18.0,0.22335067291904181,2.3939330038735562,0.0,1.0,14.3827163232074,1271.1856541471188,365.11293900962073,2244.670432482603,6,9.31451444787081,18283.102657728843
2024-04-28,G2,18.0,0.0,2.744804662329443,0.0,1.0,14.255195337670557,857.6234629030479,177.92169874101086,1549.4724348080642,6,9.770012785592565,12225.589989852406
2024-04-28,P3,12.0,0.17760958371288998,2.191241158137624,0.0,1.0,8.631149258149486,1636.4356405938984,1051.784512997178,2089.338986046034,4,9.449429148563423,14124.320265321405
2024-04-29,Q1,24.0,0.0,0.775471753532106,0.0,1.0,22.224528246467894,592.8549669614672,484.49921669420337,701.210717228731,2,6.701752150169442,13175.921959293919
2024-04-29,G2,24.0,0.6146494111765406,1.6291802169386813,0.0,1.0,20.756170371884778,531.5881250207564,149.29012115060047,1203.9141562902466,4,6.778712205079673,11033.733690601604
2024-04-29,P3,16.0,0.0,0.7630818071254062,0.0,1.0,14.236918192874594,509.5964796238354,502.4135534865355,516.7794057611353,2,3.500936391420986,7255.08339178143
2024-04-30,Q1,24.0,0.571535810982876,0.4521035884589749,0.0,1.0,21.97636060055815,1784.279277126938,1784.279277126938,1784.279277126938,1,2.8665444139485214,39211.96480624482
2024-04-30,G2,24.0,0.2900739525964476,2.2275307332038903,0.0,1.0,20.482395314199664,672.8532542364079,174.26613600421967,1268.9639151616784,5,8.680925752879862,13781.646341715796
2024-04-30,P3,16.0,0.3299118770188154,2.5990471963665915,0.0,1.0,12.071040926614593,1127.6353747124317,175.21868507423375,2268.7711868782953,5,11.509336848372177,13611.732758452146
2024-05-01,Q1,24.0,0.0,1.8637310821016813,0.5,1.0,20.63626891789832,336.4501710630389,206.61299715441947,591.2412119461636,5,10.353500157621333,6943.0762075297625
2024-05-01,G2,24.0,0.0,2.421803275110984,0.5,1.0,20.078196724889015,737.7284620358721,155.47956206682886,1663.5347377658259,5,6.667483138868376,14812.257190306056
2024-05-01,P3,16.0,0.0,2.1443473737240337,0.5,1.0,12.355652626275965,928.8002735643361,174.21353653361652,1832.6788405302689,5,11.642986843999267,11475.933539351025
2024-05-02,Q1,24.0,0.6445818047969392,1.3891114398966624,0.0,1.0,20.966306755306398,1325.6561657700709,329.3171736119681,2240.5239410134186,4,7.877373299482938,27794.113823598615
2024-05-02,G2,24.0,0.7329981963648337,3.4516898784612997,0.0,1.0,18.81531192517387,924.5946461630149,160.58562993712627,2020.8592114724156,8,12.614660164714554,17396.53667190289
2024-05-02,P3,16.0,0.788844903616672,3.52728962258413,0.0,1.0,10.683865473799198,792.8972223553748,334.26986045408444,1434.856660480217,6,12.10674768365435,8471.207258193874
2024-05-03,Q1,24.0,0.0,1.4368833997049644,0.0,1.0,21.563116600295036,697.6065917368743,180.53593771123192,1602.837985466438,4,11.105193714901755,15042.572278756636
2024-05-03,G2,24.0,0.0,2.6491582085958396,0.0,1.0,20.35084179140416,1814.8111406646342,849.3567165942186,2391.02376370833,6,8.947087765902264,36932.93440494369
2024-05-03,P3,16.0,0.0,1.4348299742401411,0.0,1.0,13.565170025759858,1104.8024221284059,175.17594355318622,2190.891179992671,4,9.761779493127387,14986.83270104314
2024-05-04,Q1,18.0,0.3297934983193216,1.2763334711910714,0.5,1.0,14.893873030489605,1993.9457669511314,1789.3392568833274,2287.7263514775104,5,6.716140562601196,29697.575082652365
2024-05-04,G2,18.0,0.0,1.9434198434995755,0.5,1.0,14.556580156500424,1294.9583337299537,265.62630343606935,2333.7576768604376,4,7.983512865596435,18850.164784268298
2024-05-04,P3,12.0,0.0,1.7153328532936016,0.5,1.0,8.784667146706399,1404.235908520132,352.1404817787196,2453.432957585271,4,8.364535676044861,12335.745051802216
2024-05-05,Q1,18.0,0.0,3.9461948614133897,0.0,1.0,13.053805138586611,1636.8283589582231,410.8016792618712,2683.698411474487,7,15.21129880150593,21366.838443153145
2024-05-05,G2,18.0,0.896603761727005,1.5733282642610946,0.0,1.0,14.530067974011901,1162.0647144030013,160.73589168745372,2220.5706479478526,4,9.307317025956403,16884.879290476336
2024-05-05,P3,12.0,1.0581916739784014,0.37559693374518793,0.0,1.0,9.566211392276411,197.39787548870265,197.39787548870265,197.39787548870265,1,1.1390588141607874,1888.349805311188
2024-05-06,Q1,24.0,0.0463360593695632,2.29415875087555,0.0,1.0,20.65950518975489,1409.197215773717,343.39149365180253,2132.281607660271,6,8.293593790567618,29113.317192665247
2024-05-06,G2,24.0,0.0,2.96334773386221,0.0,1.0,20.03665226613779,1036.729285493387,326.02783419792485,2183.6752580415878,6,12.074450782413987,20772.584187552482
2024-05-06,P3,16.0,0.0,4.245119916256723,0.0,1.0,10.754880083743277,1112.8855943680899,179.60582743555,1904.3145693141244,8,11.733579547774973,11968.95111435417
2024-05-07,Q1,24.0,0.0,0.9842325837878091,0.0,1.0,22.015767416212192,473.0001477535466,226.24886084383604,719.7514346632572,2,3.3090607897863666,10413.461240776085
2024-05-07,G2,24.0,0.0,1.9536589983910082,0.0,1.0,21.04634100160899,837.8263773626421,344.40912410297165,1409.937892465663,4,16.99874606991466,17633.1796381169
2024-05-07,P3,16.0,0.0,3.8973643549037664,0.0,1.0,11.102635645096234,704.5416126286359,180.74099388398145,1310.7233352819944,8,12.37094049906214,7822.268821824276
2024-05-08,Q1,24.0,0.0,3.1510109220029667,0.5,1.0,19.348989077997032,1177.4397819354963,158.04049279667726,1849.5291827394565,9,16.617903808393134,22782.269480669125
2024-05-08,G2,24.0,0.0,2.730658195569761,0.5,1.0,19.76934180443024,706.1653161477983,153.51668467628608,1730.1625137068804,7,11.842485874122136,13960.423505359366
2024-05-08,P3,16.0,0.6546634530416373,3.6778086101820575,0.5,1.0,10.167527936776306,1353.1001503428909,185.0057770373033,2212.750808685417,7,7.438755420578547,13757.683579867562
2024-05-09,Q1,24.0,0.0,2.3874371916163692,0.0,1.0,20.61256280838363,533.3851409237564,195.73262936274074,1071.3415932655353,8,11.437478087346927,10994.434718349481
2024-05-09,G2,24.0,0.0,3.2842893046417103,0.0,1.0,19.71571069535829,1428.3894098736207,178.22756305738625,2316.596480817898,8,17.467995117390995,28161.71236538186
2024-05-09,P3,16.0,0.6231839161060118,1.6556973279155784,0.0,1.0,12.72111875597841,1274.1909742771468,587.9530151870097,1704.9869839900282,4,11.790917597561293,16209.134701575415
2024-05-10,Q1,24.0,0.6481141713848594,1.6295920070180865,0.0,1.0,20.722293821597056,1263.839310941454,203.17703641133483,2595.360769490523,5,15.649339356155473,26189.64954461357
2024-05-10,G2,24.0,0.5602127705090628,1.9941447293493946,0.0,1.0,20.445642500141542,687.7671156536688,147.01011198394508,1740.1970494226994,6,8.68017942869233,14061.840570008415
2024-05-10,P3,16.0,0.0,2.423702545724543,0.0,1.0,12.576297454275457,1127.1740896118695,188.76383370437617,2323.27949909036,5,13.576297454275455,14175.67663371101
2024-05-11,Q1,18.0,0.0,1.2175554331130651,0.5,1.0,15.282444566886934,303.7515912663692,178.4614790249189,475.22312669948434,3,7.2711172067194445,4642.066855631984
2024-05-11,G2,18.0,0.0,2.203237287628903,0.5,1.0,14.296762712371097,572.2837244894688,298.139184144557,770.6320896530639,5,10.005701889599147,8181.804613177891
2024-05-11,P3,12.0,0.0,2.6882722598458324,0.5,1.0,7.8117277401541685,487.1801584433272,172.25477832131037,797.9606424058845,6,9.311727740154165,3805.718758164442
2024-05-12,Q1,18.0,0.5612179536684088,2.658707230821814,0.0,1.0,13.780074815509778,1140.8789039573928,384.8983134303995,1982.4280646380519,7,10.603032712770771,15721.396651969668
2024-05-12,G2,18.0,0.0,2.0706008981592228,0.0,1.0,14.929399101840778,847.5290597062951,264.01840658644346,1677.6998223273727,4,7.083626428243782,12653.099582763121
2024-05-12,P3,12.0,0.0,1.0031379355860135,0.0,1.0,9.996862064413987,1488.1527360710106,905.9169484346377,2070.3885237073837,2,5.048615910413055,14876.857633282167
2024-05-13,Q1,24.0,0.0,1.982500038831812,0.0,1.0,21.017499961168188,1365.523512962093,376.0608695425534,2590.9885372359054,5,4.125742179750804,28699.890380655037
2024-05-13,G2,24.0,0.6071720564406056,0.8640319021930984,0.0,1.0,21.528796041366295,739.4152190608668,697.8330779218626,780.997360199871,2,6.90717210046311,15918.71944104358
2024-05-13,P3,16.0,0.7397563940808121,2.023478878623245,0.0,1.0,12.236764727295942,916.738822796133,269.1298797069488,1785.4848199545963,4,5.744893544387981,11217.917290934525
2024-05-14,Q1,24.0,0.0,1.0951240010361032,0.0,1.0,21.904875998963895,1871.7649618982439,1088.3442415441023,2438.9711966346645,3,4.683736148055345,41000.77938958641
2024-05-14,G2,24.0,0.8117567042960331,2.055711488237525,0.0,1.0,20.132531807466442,225.43905938369647,159.4990388211833,345.39492548535145,5,6.887723567400338,4538.659033687585
2024-05-14,P3,16.0,0.0,1.5243564761376112,0.0,1.0,13.475643523862388,1034.4951380805803,299.3492175668631,1875.267722256483,3,4.370657297033413,13940.487707942699
2024-05-15,Q1,24.0,0.0,0.5772943378411737,0.5,1.0,21.922705662158826,642.4820326934384,579.6748485676702,705.2892168192067,2,2.192054397976076,14084.944495963755
2024-05-15,G2,24.0,0.0,0.20819539990248853,0.5,1.0,22.29180460009751,159.05830951384578,159.05830951384578,159.05830951384578,1,2.736940718079263,3545.696755704481
2024-05-15,P3,16.0,0.0,0.434853215723144,0.5,1.0,14.065146784276855,162.0744707789252,162.0744707789252,162.0744707789252,1,2.3285729681272667,2279.6012214895727
2024-05-16,Q1,24.0,0.0,0.7024112740859889,0.0,1.0,22.29758872591401,764.3824171351214,716.2545290727924,812.5103051974503,2,8.649023484163228,17043.88476659898
2024-05-16,G2,24.0,0.4392400502217444,1.8369512530292067,0.0,1.0,20.72380869674905,669.4275156719167,260.5461935946688,1245.0038692674154,4,7.606708460626834,13873.087771124778
2024-05-16,P3,16.0,0.0,4.611450315361145,0.0,1.0,10.388549684638855,1225.39706044169,174.44574579061887,2448.9837989367516,7,12.488518322833672,12730.098245808898
2024-05-17,Q1,24.0,0.0,3.1660578416717895,0.0,1.0,19.83394215832821,687.5387310461832,180.57917155863674,1872.341047545016,8,17.10570649612826,13636.603423180373
2024-05-17,G2,24.0,0.33415990474936075,3.1955819595926163,0.0,1.0,19.470258135658025,929.1847566825609,173.11826245550927,1869.6540545385783,6,17.748876946529005,18091.467068328053
2024-05-17,P3,16.0,0.35278511620471986,0.0,0.0,1.0,14.64721488379528,0.0,0.0,0.0,0,0.0,0.0
2024-05-18,Q1,18.0,0.0,2.027226020302734,0.5,1.0,14.472773979697266,1524.7609998909654,432.4462323390126,2455.3906590854017,5,15.972773979697266,22067.52132447915
2024-05-18,G2,18.0,0.0,2.9050346730615795,0.5,1.0,13.594965326938421,1173.477443675982,181.00615372728348,2216.1595408672542,6,8.368393336811009,15953.38515871931
2024-05-18,P3,12.0,0.0,1.7898629746633943,0.5,1.0,8.710137025336605,1512.5529111353778,629.4974569277681,2113.2544965867187,4,6.910005117624396,13174.543114060922
2024-05-19,Q1,18.0,0.0,1.3392302586946596,0.0,1.0,15.66076974130534,2034.6140806645685,1311.4934719270248,2505.3744118840145,4,13.186900192191127,31863.62262970546
2024-05-19,G2,18.0,0.0,1.0154607331061836,0.0,1.0,15.984539266893815,719.1342178947863,663.6683736547895,784.7647988142315,3,7.770146609012693,11495.029144106184
2024-05-19,P3,12.0,0.4102361336947694,2.1506084847855576,0.0,1.0,8.439155381519672,965.5768195656747,528.5433575524762,1509.5436364685834,3,9.757246387423626,8148.652813108313
2024-05-20,Q1,24.0,0.4596360308735727,3.226292205162143,0.0,1.0,19.314071763964286,955.54044026027,179.7464305583943,2575.17739086538,9,18.17172602037551,18455.376636556884
2024-05-20,G2,24.0,0.0,3.1606243431674046,0.0,1.0,19.839375656832594,776.534479475482,178.9854307131369,1672.176993285176,7,14.338188641735394,15405.959248797048
2024-05-20,P3,16.0,0.31877914127514784,2.454948850206669,0.0,1.0,12.226272008518183,340.1465178850327,171.2742163353479,509.2703827441221,4,6.119622773554338,4158.723850412705
2024-05-21,Q1,24.0,0.0,2.22971432269473,0.0,1.0,20.77028567730527,789.5596778096908,178.3132366708966,1693.673794783493,5,14.330424625933377,16399.380067388385
2024-05-21,G2,24.0,0.0,2.8182358925174884,0.0,1.0,20.18176410748251,561.4834356958845,176.1604001558347,1312.1616512433134,6,13.728649915045875,11331.726249473166
2024-05-21,P3,16.0,0.0,0.9303537965385736,0.0,1.0,14.069646203461426,795.1636047102612,767.5328911628284,822.794318257694,2,2.3253188954363386,11187.670592142429
2024-05-22,Q1,24.0,0.0,1.3580514818241904,0.5,1.0,21.14194851817581,1106.3734352843207,189.00170982883623,2144.777744311611,4,16.818743389178227,23390.890210658425
2024-05-22,G2,24.0,0.17246375628419208,1.8457632660216565,0.5,1.0,20.481772977694153,1278.7918325186376,343.1070044059351,2111.3634022108645,4,6.444161042029317,26191.92399937622
2024-05-22,P3,16.0,0.0,1.642471376162635,0.5,1.0,12.857528623837364,271.7348714436261,162.41050083265912,424.4805107718358,3,4.584088719439574,3493.838887681189
2024-05-23,Q1,24.0,0.7788745403134876,0.0,0.0,1.0,22.22112545968651,0.0,0.0,0.0,0,0.0,0.0
2024-05-23,G2,24.0,0.0,0.7641948249078682,0.0,1.0,22.235805175092132,174.64119492190576,171.2191794959374,178.06321034787416,2,2.7147554231405877,3883.287585828786
2024-05-23,P3,16.0,0.26191448598592526,2.143211341231016,0.0,1.0,12.594874172783058,774.6039662460385,271.91186602449693,1400.5507254548895,4,13.594874172783058,9756.03948860755
2024-05-24,Q1,24.0,0.0,1.105373014067884,0.0,1.0,21.894626985932117,604.95111024608,315.34275484757654,822.231934781936,3,4.872997165668369,13245.17890356342
2024-05-24,G2,24.0,0.3554850813125532,1.2807571476680564,0.0,1.0,21.36375777101939,1799.670296161518,1545.8449948591574,2131.7694493496956,3,8.800788122896927,38447.7202748934
2024-05-24,P3,16.0,0.20997584272462794,2.2546236559181145,0.0,1.0,12.535400501357257,355.40615545597086,168.9426514910877,623.3881591421149,5,10.01389310388758,4455.158499288233
2024-05-25,Q1,18.0,0.0,1.7462748248572972,0.5,1.0,14.753725175142701,581.5791603565403,176.54451342813394,1298.7789137993457,4,5.020926928816549,8580.459099490643
2024-05-25,G2,18.0,0.0,0.8556149776475853,0.5,1.0,15.644385022352413,800.0689606954318,777.9077143109056,822.2302070799578,2,3.2818337337406085,12516.586865552674
2024-05-25,P3,12.0,0.24225612492108078,1.204939847038767,0.5,1.0,9.052804028040152,498.00282414049525,259.4296057936371,715.0613668723241,3,7.495424161005413,4508.321972354447
2024-05-26,Q1,18.0,0.0,1.3325185525223489,0.0,1.0,15.667481447477652,1734.7825050855051,1022.4272363183816,2266.202326124368,4,5.6718316980574635,27179.672713835957
2024-05-26,G2,18.0,0.4733188738272,1.2641907336414198,0.0,1.0,15.26249039253138,304.10616204551724,149.37584371099206,517.4731628479478,3,3.690770903190365,4641.417376529298
2024-05-26,P3,12.0,0.0,1.225505522932851,0.0,1.0,9.77449447706715,1462.3378115117043,956.0439347904093,1968.6316882329995,2,2.4207078212814244,14293.612862227616
2024-05-27,Q1,24.0,0.4928480743709836,2.607855891894553,0.0,1.0,19.899296033734466,551.8632329766953,164.48881519762892,1318.1403855909412,6,14.156065211064618,10981.689843137032
2024-05-27,G2,24.0,1.0544299401954598,2.5656811491616507,0.0,1.0,19.37988891064289,1130.972877789923,156.3191004228308,2183.718283319746,6,10.945787698982224,21918.128732518802
2024-05-27,P3,16.0,0.2851322278626802,0.4487807750037751,0.0,1.0,14.266086997133545,2685.363296608868,2685.363296608868,2685.363296608868,1,1.5387777262467988,38309.626408331445
2024-05-28,Q1,24.0,0.0,1.9925891057073055,0.0,1.0,21.007410894292693,1270.265582046794,377.05772213947,2105.6216071247895,4,4.999418874926961,26684.99102693487
2024-05-28,G2,24.0,0.02451243082617638,1.8797267820887862,0.0,1.0,21.095760787085037,782.0363922815986,160.99612180476723,1690.1090341431322,5,10.948199104863594,16497.6526583676
2024-05-28,P3,16.0,0.0,2.402268515346388,0.0,1.0,12.597731484653611,851.7525188593252,163.64624326515883,1924.262694022778,5,9.665920866895464,10730.149523967139
2024-05-29,Q1,24.0,0.25612354346323774,4.2759128357488985,0.5,1.0,17.967963620787863,1608.090247888131,479.16800062586566,2438.485618005047,11,19.107845620169133,28894.107072997675
2024-05-29,G2,24.0,0.43216632192193255,2.5978791974014843,0.5,1.0,19.469954480676584,966.7049361015341,377.32809023764526,1852.4076737077307,6,14.75065949318241,18821.701102142237
2024-05-29,P3,16.0,0.0,1.9511369736270694,0.5,1.0,12.548863026372931,1074.681239808788,515.9841113051264,1977.7650510932044,4,11.72073699015792,13486.027675373121
2024-05-30,Q1,24.0,0.0,1.7889407206377765,0.0,1.0,21.211059279362225,1425.35599174762,638.2714695275764,2499.1183854881874,5,5.89331745299842,30233.3104351529
2024-05-30,G2,24.0,0.7093725844028919,2.3996283712452326,0.0,1.0,19.890999044351876,660.2678745967687,182.4148581910332,1137.739343781295,6,14.930976508744415,13133.387662620571
2024-05-30,P3,16.0,0.9885242125902022,1.2292479580133986,0.0,1.0,12.7822278293964,980.3561513717208,521.773365442079,1513.0187921063102,3,3.8458342613586707,12531.135680783558
2024-05-31,Q1,24.0,0.0,1.08780447495391,0.0,1.0,21.91219552504609,2038.7272281909984,1173.9278813726137,2735.33509147642,3,3.156865582480892,44672.989646356415
2024-05-31,G2,24.0,0.0,1.968561050606422,0.0,1.0,21.03143894939358,1120.8208005528559,236.01927874754728,2151.7949225595908,4,9.912357629956514,23572.474240037824
2024-05-31,P3,16.0,0.0,1.0786341234341363,0.0,1.0,13.921365876565863,1245.423989284254,370.6066940443492,2120.241284524159,2,4.115249683700691,17338.003026278344
2024-06-01,Q1,18.0,0.0,3.2252624451370533,0.5,1.0,13.274737554862947,713.713405448046,179.41160515994864,1362.4277842445128,6,15.456285174808098,9474.358146710301
2024-06-01,G2,18.0,0.0,2.191726561955963,0.5,1.0,14.308273438044036,415.4175832324934,176.9922805942064,769.0010494494869,5,6.352406937154097,5943.908371861933
2024-06-01,P3,12.0,0.0,0.8319613684083947,0.5,1.0,9.668038631591605,2024.5946707810176,1859.7271818701784,2189.462159691857,2,6.54357007046875,19573.859490425366
2024-06-02,Q1,18.0,0.0,0.5555735956312022,0.0,1.0,16.444426404368798,2272.177300077098,2116.553474582611,2427.8011255715855,2,2.9948139119381727,37364.652388795235
2024-06-02,G2,18.0,0.0,2.5405083933580075,0.0,1.0,14.459491606641993,1001.1531658821613,165.25179304267755,2182.9739480816665,6,13.34536775955331,14476.165799036171
2024-06-02,P3,12.0,0.0,2.524854591517186,0.0,1.0,8.475145408482813,1425.923914083827,452.3168356009552,2342.529325057316,3,10.437620864308778,12084.912513293388
2024-06-03,Q1,24.0,0.0,1.2764511489545138,0.0,1.0,21.723548851045486,822.8318753012409,236.9291945404052,1532.7019484152008,3,8.019215205106446,17874.828439303874
2024-06-03,G2,24.0,0.0,2.5561216995292986,0.0,1.0,20.4438783004707,734.916886427966,315.6299924772564,1257.3860065218173,6,10.398695451802698,15024.551387094185
2024-06-03,P3,16.0,0.9316212723194299,3.8676357950097824,0.0,1.0,10.200742932670789,777.3614458915047,169.43142602191955,1642.8964750671425,5,12.1720082077383,7929.664275308512
2024-06-04,Q1,24.0,0.0,2.365029301902932,0.0,1.0,20.634970698097067,1382.7625094818025,179.9451831454528,2552.053664573934,6,10.032581357915063,28533.263865584162
2024-06-04,G2,24.0,0.0,1.3079967591750272,0.0,1.0,21.692003240824974,1618.9412155603677,811.6256290892084,2280.827646210416,3,2.295308567424204,35118.078094640616
2024-06-04,P3,16.0,0.09850577282841594,2.1285042551459687,0.0,1.0,12.772989972025616,769.7408803136027,163.04023573859533,1678.5309655183535,5,12.083112732912165,9831.892545303817
2024-06-05,Q1,24.0,0.0,0.8602670293072757,0.5,1.0,21.639732970692723,813.9127297611107,178.9276811789867,1701.799436303375,3,5.556239232925156,17612.854133478024
2024-06-05,G2,24.0,0.0,3.0421863103696736,0.5,1.0,19.457813689630328,1173.3278851478988,317.567202855161,2148.2354482661212,7,14.142989630580761,22830.395386055785
2024-06-05,P3,16.0,0.0192848941692893,1.0686352299934505,0.5,1.0,13.41207987583726,190.93529363814164,181.09013935099165,199.1627387919136,3,5.2796242158533015,2560.839409391198
2024-06-06,Q1,24.0,0.0,0.7211050663061559,0.0,1.0,22.278894933693845,1391.8291933774658,413.92837563306693,2369.7300111218647,2,1.4886006796588989,31008.416364904413
2024-06-06,G2,24.0,0.0,3.0457283140497244,0.0,1.0,19.954271685950275,1365.706316834741,654.2508396544353,2277.8789426879207,7,16.36504673801449,27251.67488933891
