date,line,cfr_avg_uh,cfr_p10_uh,cfr_p90_uh,cfr_avg_gph,cfr_p10_gph,cfr_p90_gph,n_batches,run_hours_sum,good_units_sum,good_gallons_sum
2024-12-18,HM01,18.234677841801993,15.874033206946901,18.74960497287785,15.284876905041033,6.703701415581282,18.159131438503074,3,8.3619,144.67000000000002,92.456
2024-12-19,HM01,24.10683711905034,16.93770075120682,24.743303411319825,6.225739589221782,6.066058772769593,13.361766201340057,3,11.082,219.79000000000002,118.729
2024-12-20,HM01,20.385771396889318,20.03672703692926,26.81369616886093,5.0964428492223295,5.009181759232315,6.703424042215232,3,6.5708,144.46,36.115
2024-12-21,HM01,22.504239084357778,15.770094591736306,23.6726330358135,5.990687537150782,5.698773370083824,12.467384282294908,3,4.8672,104.39,36.251
2024-12-22,HM01,8.526396628452883,4.143218636677939,15.895714751445155,16.4027098690048,6.819187614967976,21.47007490985388,4,9.085799999999999,86.59,139.464
2024-12-23,HM01,17.453120156456098,15.085779030264737,19.820461282647457,9.798870608535664,6.042812096390676,13.55492912068065,2,3.3308999999999997,56.459999999999994,35.296
2024-12-24,HM01,22.21345549371027,20.259977842214685,24.333530010475226,6.070625886389457,5.3561477109604,16.0179221812773,4,6.5239,144.76999999999998,51.601
2024-12-25,HM01,20.81296493092455,18.014007347391004,21.59890779044958,5.202444208289054,4.503342431959334,5.399567542723979,3,6.3277,121.65,30.411
2024-12-26,HM01,16.377231029648403,8.185037991214532,20.53129352093737,16.377126348894908,7.8765248409351285,25.78135881618328,4,5.5481,81.96,97.03999999999999
2024-12-27,HM01,16.03247536269199,7.4083538198516905,24.656596905532286,16.479123496388816,8.658214380201048,24.300032612576587,2,9.1953,175.32999999999998,126.223
2024-12-28,HM01,22.38964182210502,17.07416208970851,23.906144491756514,5.914015235847886,5.533493912700343,12.371742073162613,4,12.186599999999999,267.39,89.899
2024-12-29,HM01,16.59780121307714,14.510272030991969,18.685330395162314,9.395851232235598,5.720764951053959,13.070937513417238,2,5.6605,92.9,55.037
2024-12-30,HM01,14.497225132921953,4.347679280424271,18.789392291006436,15.402936755694299,8.955653784220921,22.44855232862733,5,14.9511,197.48,229.35399999999998
2024-12-31,HM01,20.663774563646264,19.944519618611604,21.38302950868092,12.576402719735128,6.827974722512851,18.324830716957404,2,4.6315,97.27,45.734
2025-01-01,HM01,17.531305903398923,14.885479605801073,18.98612493543835,14.224556165698141,6.715077532478438,16.86933372672289,3,6.4435,110.39,81.417
2025-01-02,HM01,18.653106102253986,6.901656354078698,19.828950392718898,19.8288361717644,18.887592413022478,20.063481849294305,3,8.5726,129.49,166.468
2025-01-03,HM01,15.293012326504211,7.651527678005573,22.6238437090163,15.292596438464024,9.034682481007811,20.20969918805574,4,8.3414,139.67,113.42099999999999
2025-01-04,HM01,12.379353755770037,10.618478980613865,19.885048571421695,10.178796407988205,6.387958134370107,11.94203988028277,3,9.3443,146.72,78.439
2025-01-05,HM01,13.480967927077213,3.9109044725944124,23.398808105429474,12.21182965773716,5.728090174930167,21.003076058456127,4,6.4449000000000005,72.69,93.44900000000001
2025-01-06,HM01,16.32788972489623,8.113495817082919,20.156805529570853,9.639217999542808,4.814771769171524,23.68165562874786,4,14.4022,217.34,172.786
2025-01-07,HM01,17.535094626517147,4.891903672051235,24.787617193420324,17.53618072714437,6.029414326795857,25.097642242142093,5,8.7896,148.89,134.877
2025-01-08,HM01,10.808689884628901,5.194983198706599,18.558127761149663,20.94338533216041,8.298695085451874,26.424177648491202,4,6.7645,84.48,114.53
2025-01-09,HM01,20.38885363180061,15.079685212639639,23.623778920358575,6.107850736352563,5.2991100999619105,12.222025977337063,3,7.4666,144.98000000000002,58.867000000000004
2025-01-10,HM01,17.286944462878182,17.27489203697455,17.29899688878182,4.321746350335559,4.318887347723622,4.324605352947497,2,5.2059999999999995,90.0,22.5
2025-01-11,HM01,15.506699234896676,12.293776247558649,20.894608866785617,13.003196930780618,7.373058979274485,15.79580446077024,4,7.5864,119.64,102.923
2025-01-12,HM01,11.854202608773969,5.493117989084402,18.215287228463538,12.235833672109328,6.408889222460143,18.062778121758512,2,4.237299999999999,47.779999999999994,54.091
2025-01-13,HM01,18.341780545223262,14.156644187357204,22.52691690308932,9.501379479151156,6.615127276433157,12.387631681869156,2,2.7521999999999998,55.9,22.412
2025-01-14,HM01,18.00090773063883,15.7701090669593,20.6871850152259,10.470985547877127,5.084719932830233,15.856127462178009,4,10.1883,190.19,95.14
2025-01-15,HM01,20.088077398871967,15.13562276924831,24.70498364326035,5.872791516766242,4.985173461038974,11.21030841984134,4,9.5947,188.6,74.206
2025-01-16,HM01,16.499626318958363,7.089917979654283,25.90933465826244,15.374299455054693,8.727361476654337,22.02123743345505,2,6.2497,92.66,103.47200000000001
2025-01-17,HM01,15.700696283220555,6.736489977446396,19.746810722926806,15.702657644405217,7.291719433848645,21.116156572407753,3,6.578,79.53,105.20100000000001
2025-01-18,HM01,16.094271901599544,16.088794435549925,16.099749367649164,16.093962859013473,16.08873262703271,16.09919309099424,2,4.5873,73.82000000000001,73.819
2025-01-19,HM01,4.63243416598368,4.274412620146912,15.579873812947412,20.936001667708982,7.850810913318856,22.718077288963528,3,6.241199999999999,48.8,112.119
2025-01-20,HM01,25.316589278176444,20.166513245891966,26.712954752055214,6.329147319544111,5.042466446622285,6.678187726107828,3,10.6987,278.40999999999997,69.603
2025-01-21,HM01,16.031519597853407,8.124299294837673,20.400009382976673,16.032878201209158,8.864565073083172,19.876172246116404,5,10.2573,142.73,154.488
2025-01-22,HM01,17.946761614106478,16.37628559572546,22.77080259175062,16.102867999638107,5.675267074325547,17.47954459990445,5,9.4869,185.9,109.541
2025-01-23,HM01,19.43962310934788,8.34676084991393,20.548146684511128,5.206319394575485,4.9294089046748,23.344865095674983,3,9.288499999999999,157.32,93.315
2025-01-24,HM01,16.823070434415857,9.260370652095531,23.812813048496057,16.332488933241216,5.783152582103844,20.369216445865924,5,11.0034,190.17000000000002,151.37
2025-01-25,HM01,14.782482179474659,13.756223025095204,15.808741333854114,14.78458011912899,13.758693194024021,15.81046704423396,2,3.6204,55.16,55.167
2025-01-26,HM01,14.108541063961376,12.43198200214392,15.785100125778829,14.10797987490215,12.432583221925938,15.783376527878362,2,5.3498,72.59,72.589
2025-01-27,HM01,11.619844188805056,6.63732907785208,16.60235929975803,22.407204258935977,18.760785114082278,26.05362340378968,2,3.6101,40.36,82.055
2025-01-28,HM01,21.122433687996406,7.80429574169205,21.27685425092634,5.329256820319849,5.290038386392758,18.970571691485524,3,5.7773,91.77000000000001,61.905
2025-01-29,HM01,17.83458875447006,7.513168292723229,27.046880664255504,17.831545309290117,9.435887716437193,23.287852191463575,3,3.4385,57.62,58.994
2025-01-30,HM01,13.566885001241893,6.012041896611882,21.121728105871906,13.182328914223913,7.238703220641767,19.125954607806058,2,8.056799999999999,134.18,86.638
2025-01-31,HM01,9.756961979582679,5.024067994779711,14.489855964385647,17.43351496856991,16.024744320608132,18.842285616531687,2,5.0207999999999995,64.12,83.026
2025-02-01,HM01,22.46073515395135,8.403236096729447,22.706449275641,5.691738023605647,5.6304946355114,20.68908077891588,3,7.7993,119.16,104.678
2025-02-02,HM01,16.3480085276302,9.075493850566598,23.836566068482178,14.908533361531141,5.7993017794877,22.095255719088296,5,13.1543,225.25,179.80100000000002
2025-02-03,HM01,12.903322135249208,6.265681703815839,19.540962566682577,14.163777066768057,7.072829948261796,21.25472418527432,2,7.1764,88.27000000000001,106.27000000000001
2025-02-04,HM01,20.710498485518006,17.097707020770134,21.76191872709909,10.553505058754242,5.292203363702251,19.156597721962527,4,7.9835,154.39,81.34200000000001
2025-02-05,HM01,19.450617098517778,16.07340322317969,21.567319311810813,10.260164776601169,5.212152450793323,17.51083593945672,4,8.9439,165.21,108.39200000000001
2025-02-06,HM01,18.593612793383915,15.520062866745018,23.59216347549116,10.493588130265074,5.339388120526154,16.656603962718147,4,10.9705,198.47,121.728
2025-02-07,HM01,17.1635545031249,8.088002850694874,23.217031617287613,11.257814723666176,5.081080789884242,21.038323787369173,4,10.4397,191.89000000000001,119.531
2025-02-08,HM01,18.53914704010185,16.188293588451796,19.01813385766908,18.537555697008276,6.828001523567113,19.019572029331396,3,4.7603,82.79,57.787
2025-02-09,HM01,15.216799956476796,7.2454857213349,21.065986651403573,5.632562715199214,4.170090150351741,22.1420746281416,3,6.6278,88.25,90.861
2025-02-10,HM01,9.881924834899532,5.76250555856125,14.001344111237817,19.346483482178545,15.893067310014672,22.799899654342422,2,3.5714,44.629999999999995,61.266000000000005
2025-02-11,HM01,9.909801891975043,5.968221141581382,13.851382642368705,19.881274974094225,15.847086371051818,23.91546357713663,2,3.8285,35.86,78.244
2025-02-12,HM01,15.825506080345445,4.349712356160523,18.669055547406078,15.8253215478585,4.589936312520044,22.16913497090787,5,15.4817,227.97,182.666
2025-02-13,HM01,15.711155742194634,4.694295360810177,17.848295054820195,16.494744218640506,9.098147574232627,23.97067578394162,5,7.2856,95.43,109.56
2025-02-14,HM01,22.945751894694858,7.820269061505696,23.042696832485426,5.766733266733267,5.742895915412869,17.302125756129165,3,4.4136,74.88,45.736
2025-02-15,HM01,15.629742033383915,8.665521457023015,20.3216040631833,5.11329617012491,4.357349927491824,19.656683161345626,5,10.530999999999999,170.14999999999998,102.78999999999999
2025-02-16,HM01,19.433642436932896,18.678337903892945,21.617144539988324,5.53905452896497,4.994539393179573,15.899786723325287,3,5.0713,98.89999999999999,55.002
2025-02-17,HM01,20.571119231289753,18.866267442988196,20.87700235215572,5.2386413280908695,5.161952111876125,15.799226903220355,3,4.777,95.84,44.262
2025-02-18,HM01,17.07650273224044,9.59624528505882,20.638755969140256,16.623826345635397,4.752169620118153,22.218737110784115,5,10.3631,164.39,149.021
2025-02-19,HM01,16.121105748135147,6.9940164373829194,16.323771939367646,16.375887552528617,16.17206210901384,22.15350891259147,3,3.7276000000000002,54.709999999999994,64.492
2025-02-20,HM01,15.379986919555266,8.592331701383312,20.054099635266475,15.381033355134075,9.12891081156169,20.708709887306913,5,9.4711,150.92000000000002,138.224
2025-02-21,HM01,19.6822580726204,16.427524453835186,22.936991691405616,10.776070073972708,6.905094880188321,14.647045267757093,2,6.3122,124.17,68.102
2025-02-22,HM01,19.565287810566552,15.258861625282734,21.396766185743346,5.5258560447239695,4.968193981301582,15.729884541130183,5,11.727599999999999,218.35,102.387
2025-02-23,HM01,10.703218152098174,5.5411404562545785,15.86529584794177,19.21022248222103,17.566347841261265,20.854097123180797,2,3.38,43.96,62.452
2025-02-24,HM01,17.655032192477126,15.898698775615536,21.235808241440292,5.806877494626957,4.3908685461318635,16.63150822683185,5,12.8784,239.02,119.32400000000001
2025-02-25,HM01,16.771430545002417,16.287328659230173,22.699627964510846,16.164447125423415,8.069612260645403,16.649481260409683,3,6.0831,108.37,89.637
2025-02-26,HM01,10.141052082465979,5.565474042744587,14.716630122187373,18.983063242740236,16.48605602666705,21.480070458813422,2,5.6432,60.71,105.225
2025-02-27,HM01,18.987098279484393,16.12161908108222,23.557356715538894,11.024963495597667,5.582394176516737,16.372968544050863,4,8.1644,156.89,89.911
2025-02-28,HM01,14.218868962255211,7.20216534115274,21.873000851164694,14.218997932741082,8.323545043115141,20.597248703682737,4,13.033,144.73000000000002,226.61200000000002
2025-03-01,HM01,16.579098287319603,7.6603841407314155,21.181372609132065,16.57767766547633,8.638836860996344,20.26679447386179,4,6.9537,104.48,106.356
2025-03-02,HM01,14.710562219450553,6.830635595086073,22.590488843815034,15.215580779946258,7.955085123016718,22.4760764368758,2,4.1080000000000005,82.94,41.766
2025-03-03,HM01,19.354168460981903,18.307304014922625,20.401032907041177,11.605402819168667,6.453435297929465,16.75737034040787,2,8.5321,164.7,101.143
2025-03-04,HM01,18.388502178376484,9.482586338787506,23.44228204213507,17.299157303370787,5.7497698765167575,20.17840941115122,5,9.3017,163.91,124.477
2025-03-05,HM01,24.119680179244405,22.87463221578462,25.36472814270419,6.029803695390521,5.718634784062039,6.340972606719004,2,4.3895,105.73,26.432000000000002
2025-03-06,HM01,15.159542444310656,7.533672866294236,26.536652944821032,13.458685654947336,6.156350322495695,16.80165186017369,5,10.053700000000001,178.14,101.904
2025-03-07,HM01,22.20694126107074,17.88222503825886,25.369003213662975,6.147841367386446,5.507127297521649,13.341173004430058,4,14.037600000000001,303.06,123.462
2025-03-08,HM01,16.277937117809405,7.319273114472184,20.25174594931728,16.27631365333622,8.261841445818982,19.03556946866252,5,11.3737,141.34,176.315
2025-03-09,HM01,17.301020913866587,12.928035795164105,17.98904706560366,4.54002041113865,4.368010029298798,10.375835694618518,3,6.5935,102.08,47.869
2025-03-10,HM01,18.154034599955033,16.228911785129323,20.092815494703697,16.65420410267483,8.305636111492909,18.325321916117847,4,10.3364,186.12,151.699
2025-03-11,HM01,18.330274067978987,17.7674649546099,21.777213739743633,5.659902678009864,4.657333070855499,15.793667984174666,3,5.934,120.85,51.928
2025-03-12,HM01,15.056486170627194,6.8709062429284575,17.439477874332763,18.03714546239862,15.651059789791763,22.92285152302734,3,3.9852,57.26,74.161
2025-03-13,HM01,17.40266360797808,16.062404788772696,19.120415683558253,17.40521251513414,16.062519410905313,19.122365933141616,3,5.815300000000001,102.58,102.58699999999999
2025-03-14,HM01,19.687086173917308,16.33927769989974,19.76772703104358,4.947250907061122,4.927259784629646,13.392054832575017,3,5.9803999999999995,108.92,52.231
2025-03-15,HM01,17.792394428476673,7.315337960943111,22.39611843912436,5.886443381180224,4.735546469735935,19.961584052474933,3,5.7276,80.13999999999999,72.474
2025-03-16,HM01,20.51233500709381,20.120666779908298,20.904003234279322,5.128177363743541,5.030065681986294,5.226289045500788,2,6.309,129.23000000000002,32.308
2025-03-17,HM01,19.5642782200827,18.611151555048718,20.022929929521716,4.891069555020675,4.653295309794782,5.005586107000768,3,6.7179,130.18,32.546
2025-03-18,HM01,17.958765372558474,17.799832421551677,24.670858206840983,6.58648925281474,4.9092920632468156,15.527030260935922,3,4.9624,100.21000000000001,50.841
2025-03-19,HM01,19.220219435736677,16.562857629039943,20.76074386821073,15.898975546031675,7.409138429845131,18.558060521954506,3,10.6472,199.3,123.932
2025-03-20,HM01,15.509079955245719,4.802302094549619,25.84029101905093,15.509510284878216,6.123823821613242,24.422425792210692,5,14.6587,196.91,251.4
2025-03-21,HM01,16.448596976695807,8.25492056965922,21.875175359948976,9.962272067329806,5.026248405185006,24.3289586469969,4,7.6848,108.69,113.596
2025-03-22,HM01,22.677947781969383,22.367611396766446,22.98828416717232,5.669846226929472,5.591974705479037,5.747717748379907,2,3.3329,75.91,18.979
2025-03-23,HM01,17.672765330009106,8.344056084658234,19.846362486010502,10.415413651400465,4.9137734998727876,22.709986885195978,4,7.631,121.13999999999999,85.74000000000001
2025-03-24,HM01,15.737959884157458,13.838925959304715,21.80145491877824,13.363231218635308,7.337159556690833,15.263872243941584,3,10.2151,156.77,136.738
2025-03-25,HM01,22.965069001314774,17.6913949237041,24.641873983032635,6.05241091621724,5.724167139390061,12.748344025838533,4,8.81,195.85,67.318
2025-03-26,HM01,20.33301312840218,16.7335214689069,21.783153872434006,5.36467479470841,4.83961462447864,11.449560990164057,5,12.659500000000001,257.44,77.326
2025-03-27,HM01,19.90461847389558,9.593387129356994,22.90173039293458,5.8711111111111105,5.188453361279483,21.285945394953036,5,13.1217,231.46,155.91299999999998
2025-03-28,HM01,21.605093434842306,20.04154270443571,23.168644165248903,12.77091524645697,7.266014394478581,18.27581609843536,2,6.7743,153.96,59.754000000000005
2025-03-29,HM01,13.998799323254925,7.033429091625829,20.14904385310051,21.68424774588956,15.535015788330888,25.51139679743385,3,4.9483,69.96,100.005
2025-03-30,HM01,23.90869177911175,22.316673803818098,25.5007097544054,5.97762182658185,5.579451641560266,6.375792011603434,2,3.5925,84.81,21.204
2025-03-31,HM01,20.1673640167364,16.39232535222358,26.634969941172024,15.45084962543395,8.740368075681243,19.224413483774303,3,9.0017,207.93,111.695
2025-04-01,HM01,21.71758876961189,19.408184297891108,23.966250421315547,5.8553040023177845,5.2289949462613325,13.691319398272752,5,9.796,210.17000000000002,89.111
2025-04-02,HM01,12.05210115055661,4.942197356049235,19.285013147259704,21.799525269662368,19.062896321460116,25.473363775215052,4,10.3812,144.42,221.801
2025-04-03,HM01,13.922598563062245,5.909363968779905,20.888792308802778,13.919579786270601,7.309376987837712,18.402156674921702,3,6.1844,65.42,93.185
2025-04-04,HM01,16.23273326060807,15.912252703994811,16.55321381722133,16.23192614043628,15.910650357770253,16.553201923102304,2,6.460500000000001,106.57,106.569
2025-04-05,HM01,20.932162442350357,18.584125501971187,23.280199382729528,11.981303816774506,7.169702486919766,16.79290514662925,2,5.7572,132.93,43.528999999999996
2025-04-06,HM01,11.31478753231986,6.371675158625314,16.257899906014405,21.590557374737095,18.313053874497854,24.868060874976337,2,4.5463000000000005,45.34,102.202
2025-04-07,HM01,21.30545420798226,20.17315004925862,22.437758366705904,5.326660557035563,5.043564588551214,5.609756525519912,2,3.3907999999999996,71.84,17.961
2025-04-08,HM01,17.070961658701215,16.076216317068265,18.91144008015426,10.400569362952506,4.318115160162491,17.23122831643103,4,7.478899999999999,128.02,82.98
2025-04-09,HM01,17.34363245377653,15.739503098145505,18.97768550321866,16.125693782581813,7.975150464657578,17.451117804985135,4,7.068300000000001,124.64,103.751
2025-04-10,HM01,17.494062477484285,16.324502131042372,22.407648876643552,16.431225432364975,9.07845891549424,17.81035487781692,4,11.0756,206.08,167.664
2025-04-11,HM01,17.654187672000194,16.570974141661654,19.707549175487213,16.630372306312204,8.482219891413678,18.00431512262244,4,7.5128,135.3,101.93299999999999
2025-04-12,HM01,10.345454637982748,5.670272782645504,15.02063649331999,19.34314198550682,16.819161859758978,21.86712211125466,2,4.0974,46.16,77.221
2025-04-13,HM01,5.427401378881344,4.45656848815932,17.550286511011695,21.15547917509098,16.516896717842137,25.86721996482038,5,9.8071,92.25,207.157
2025-04-14,HM01,17.081092593578614,16.45995219938382,22.30691378530717,16.302160039273442,5.545629351102586,16.925647764187705,5,8.9658,168.73000000000002,112.356
2025-04-15,HM01,20.39599890380926,10.251551136368235,26.73526743851311,6.819789235448052,5.489896290381172,20.781666280627302,5,12.4039,262.27,138.108
2025-04-16,HM01,17.010114258329757,16.996986589102903,17.053551734289385,17.00960980654274,16.997769253581122,17.054793441186373,3,9.6603,164.44,164.446
2025-04-17,HM01,10.053046776792248,5.51126638558184,14.594827168002658,18.796516572503453,16.343059659678357,21.24997348532855,2,3.2556000000000003,33.93,60.545
2025-04-18,HM01,18.56301421091997,13.80250359104578,22.450891496030692,5.788883699205979,4.923582861104165,14.335140992911144,5,9.3541,160.95,86.256
2025-04-19,HM01,19.96348631588259,16.72044533257407,23.114578664647475,5.580824526844895,4.953532965861902,12.66730896957053,4,10.793099999999999,220.43,81.801
2025-04-20,HM01,17.059166857940035,6.78707309031803,27.331260625562038,14.289829004065236,8.837822614306555,19.741835393823916,2,3.4109000000000003,77.88,38.289
2025-04-21,HM01,20.284094230431986,10.472367541614679,22.503615464896804,5.986592399073298,5.076444274143696,21.10156512721852,5,8.2942,147.61,89.861
2025-04-22,HM01,20.147368935896928,16.949514273009346,23.34522359878451,11.09184602952079,7.047306658805439,15.136385400236142,2,2.9078,57.57,33.536
2025-04-23,HM01,17.677309643125596,16.668073565972886,18.686545720278303,10.574978006994858,5.903025365229447,15.246930648760271,2,4.2734000000000005,77.95,34.045
2025-04-24,HM01,16.70862470862471,15.20758071930965,19.208438872955,16.70769230769231,15.20739423912317,19.208429634881245,3,9.536100000000001,168.04,168.039
2025-04-25,HM01,19.647163345602234,15.881914646775222,23.857972597397005,6.5257301808066766,4.995331537550771,16.313341227731282,5,10.8619,214.51,101.15200000000002
2025-04-26,HM01,21.989861340914654,15.901197387512681,24.767660427190457,10.253008976147505,6.118134239140042,18.089992920365173,4,7.630599999999999,161.12,87.232
2025-04-27,HM01,16.405261345093564,14.818205984390248,17.992316705796874,16.405886463852625,14.819931168158064,17.991841759547185,2,4.6666,77.88,77.882
2025-04-28,HM01,21.75691603688553,20.056292824947597,23.32948539715813,5.439229009221383,5.0143665366369286,5.832371349289533,3,7.1836,156.42000000000002,39.105999999999995
2025-04-29,HM01,18.97571277719113,17.31046310188227,20.7486763141382,4.998564387232617,4.4649317767359955,12.690167632142805,5,12.923,248.04,101.587
2025-04-30,HM01,19.65072688849061,8.210962964344986,23.98452106907347,10.83699797601392,5.9488173866821645,22.286645210663075,4,7.8109,129.3,106.19200000000001
2025-05-01,HM01,18.74918003959816,7.664885861270799,23.087068455483404,11.275340921366096,5.4660652336703635,18.47255413271589,4,9.9387,167.92000000000002,107.61
2025-05-02,HM01,21.93602491913262,17.458458055079596,24.76318026790256,6.367492276273761,5.660224224992382,14.343689038958852,3,5.7562,116.16,65.943
2025-05-03,HM01,21.56840934371524,18.40163191524232,23.09198096226102,5.391916944753429,4.600636610685773,5.773504784659701,3,6.3977,136.21,34.054
2025-05-04,HM01,15.67499264081529,7.668115322512689,21.569769312482727,15.673944535437565,8.425047746870812,21.90783699314346,4,6.3549,83.38,105.678
2025-05-05,HM01,20.2456455006838,18.002825643790217,24.510009486340476,5.8748646154207735,4.9888565861511625,14.09880976132968,4,11.873999999999999,237.21,115.643
2025-05-06,HM01,16.415995984556343,14.75265454674563,18.992155025327556,15.192482187933793,7.735686072486205,16.468837412587412,4,7.6643,132.34,89.33
2025-05-07,HM01,14.203248944058885,7.189420889529282,19.706087712148477,14.202274646274834,7.670970720405011,21.06624684560516,4,8.6275,94.83,149.001
2025-05-08,HM01,20.604731796859063,20.0185423631183,20.903627245763026,5.244268471805351,5.022940487992042,17.53059956423666,3,6.0895,124.18,61.346000000000004
2025-05-09,HM01,13.391314043597033,4.429974425004945,21.639041620181374,19.3262622436279,8.503735254838558,24.674894369027832,5,8.0912,109.74000000000001,123.39500000000001
2025-05-10,HM01,18.09347174930442,15.388279513431087,21.554406563905612,5.2587667631490325,4.358742673104843,12.13008226435888,4,9.794500000000001,168.54,96.669
2025-05-11,HM01,14.168584365741225,13.47492219900669,14.86224653247576,14.169024860197412,13.475360683321894,14.862689037072931,2,4.5405,64.31,64.312
2025-05-12,HM01,16.528925619834713,16.34408032464909,20.896876166859723,16.526564344746163,9.015429506495341,20.896077962783476,5,11.8783,215.6,168.117
